ID,YEAR,MONTH,DATE,TIME,TRAIN_ID,LINE_ID,PLACE_ID,ST1_ID,ST2_ID,DELAY_ID,OPERATOR,CAUSE_ID,DETAIL
396,2022,มิถุนายน,2022-06-23,23.53,EX02,4,1,A7,,C,AERA1,3,"เวลา  23:53 น. Exp02 เกิดประตูขุด C ตู้300 ขัดข้อง  ที่สถานีราชปรารภฝั่งขาออกเมือง
เวลา 23:57 น.  Exp02 ทำการ detrain ผู้โดยสารที่ RPR    ยกเลิกบริการเที่ยวนี้ตั้งแต่ RPR – MAS ฝั่งขาออกเมือง
เวลา  00:00 น. นำ City03 (สำรอง) มาเริ่มให้บริการที่ RKH  ฝั่งขาออกเมืองแทนที่
"
397,2022,มิถุนายน,2022-06-25,6.31,T24,7,,,,C,SRTET,1,"06.31 น. ขบวนรถไฟ T24/ขบวนรถเตรียมวิ่งบริการ เกิดขัดข้องที่ Depot ทำให้ต้องมีการเปลี่ยนขบวนรถไฟวิ่งบริการ
06.38 น. การครอบครองเส้นทางในพื้นที่ CA ขัดข้อง จึงต้องเปลี่ยนเส้นทางขึ้นให้บริการที่สถานีกลางบางซื่อ
ส่งผลให้ขบวนรถไฟ เที่ยว 1017 ล่าช้าจากตารางเวลา 7 นาที 
07.36 น. นำขบวนรถสำรองมาให้บริการแทนที่สถานีรังสิตฝั่งขาเข้าเมือง"
398,2022,มิถุนายน,2022-06-27,6.3,T24,8,1,RW01,,C,SRTET,3,"06.30 น. ขบวนรถไฟ T24 เที่ยว 2009 ประตูชุด F ตู้ 1 ขัดข้อง ที่สถานีกลางบางซื่อ ฝั่งขาออกเมือง ส่งผลให้เที่ยว 2009 ล่าช้าจากตารางเวลา 9 นาที
07.00 น. ขบวนรถไฟให้บริการครบตรงตามตารางเวลา
"
399,2022,มิถุนายน,2022-06-27,17.07,EX03,4,1,A7,,C,AERA1,1,"เวลา 17:07 น. ขบวน EX03 เกิดระบบขับเคลื่อนขัดข้อง ที่สถานีราชปรารภ ฝั่งขาเข้าเมืองถอนออกจากการให้บริการ ยกเลิกรถรอบเวลา 17:10 น.ที่สถานีพญาไทถึงสถานีราชปรารภฝั่งขาออกนอกเมือง นำขบวนรถไฟฟ้าให้บริการทดแทนที่สถานีมักสัน
เวลา 17:18 น. ขบวนรถไฟให้บริการครบตรงตามตารางการเดินรถ
"
400,2022,มิถุนายน,2022-06-30,22,,7,2,RN10,RN09,O,SRTET,4,"เนื่องจากทีมซ่อมบำรุงเข้าทำการแก้ไขระบบไฟฟ้า ระหว่างสถานีรังสิต-หลักหก ฝั่งขาเข้าเมือง ตั้งแต่เวลา 22.00 น. จนถึงเวลาปิดให้บริการ

ศูนย์ควบคุมการเดินรถใช้แผนการเดินรถสำรองแบบไม่เต็มรูปแบบ 
ระหว่างช่วงสถานีรังสิต-สถานีดอนเมืองจะวิ่งไป-กลับ ในเส้นทางเดียวกัน ฝั่งขาออกเมือง ความถี่ 20 นาที ใช้ขบวนรถ 3 ขบวน
"
401,2022,กรกฎาคม,2022-07-04,19.45,8,3,1,BL37,,B,BEM,1,"เวลา 19.45 น. ขบวนรถไฟฟ้าหมายเลข 08 เกิดเหตุระบบขับเคลื่อนรถไฟฟ้าอัตโนมัติขัดข้อง จำนวน 1 ขบวน ที่สถานีบางแค ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถให้บริการทดแทน ล่าช้า 4 นาที 
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยปานกลางที่ สถานีสีลม สถานีสุขุมวิท และสถานีเพชรบุรี"
402,2022,กรกฎาคม,2022-07-05,8.33,EX03,4,1,A5,,C,AERA1,3,"เวลา 08:33 น. ที่สถานี RKH ฝั่งขาเข้าเมือง EX03 ประตูรถไฟฟ้าชุด D Car 200 ตกร่อง ไม่มี
Fault code TO ทำการแก้ไขเบื้องต้น และทำการ Isolated ประตูและให้บริการต่อ มีผลทำให้ล่าช้าจากตารางเวลา 7 นาที
Airport Rail Link แจ้งข้อมูลเพื่อทราบ
เวลา 09.06 น. ขบวนรถไฟให้บริการครบตรงตามตารางการเดินรถ"
403,2022,กรกฎาคม,2022-07-06,9.12,5,3,1,BL15,,B,BEM,2,"เวลา 09.12 น. ขบวนรถไฟฟ้าหมายเลข 05 เกิดเหตุระบบเบรกฉุกเฉินทำงาน จำนวน 1 ขบวน ที่สถานีลาดพร้าว ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 4 นาที โดยมีขบวนรถให้บริการทดแทน
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยสารหนาแน่นที่ชานชาลา"
404,2022,กรกฎาคม,2022-07-07,17.59,4,3,1,BL04,,B,BEM,1,"เวลา 17.59 น. ขบวนรถไฟฟ้าหมายเลข 04 เกิดเหตุระบบขับเคลื่อนรถไฟฟ้าอัตโนมัติขัดข้อง จำนวน 1 ขบวน ที่สถานีบางขุนนนท์ ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถให้บริการทดแทน ล่าช้า 3 นาที 
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยปานกลางที่ สถานีสีลม สถานีสุขุมวิท และสถานีเพชรบุรี"
405,2022,กรกฎาคม,2022-07-08,11.15,CT03,4,1,A4,,C,AERA1,2,เวลา 11.15 น. ขบวนรถ City 03 เกิดระบบเบรคขัดข้อง ที่สถานีหัวหมาก ฝั่งขาเข้าเมือง ถอนออกจากการให้บริการ และขนถ่ายผู้โดยสารออกจากขบวนรถ ยกเลิกเที่ยวให้บริการกระทบ 2 สถานี ตั้งแต่สถานีหัวหมากถึงสถานีรามคำแหงฝั่งขาเข้าเมือง นำขบวนรถไฟฟ้าสำรองให้บริการทดแทน
406,2022,กรกฎาคม,2022-07-13,9,,4,1,A1,,C,AERA1,4,"เวลา 09:00 น.เกิดเหตุกระแสไฟฟ้าขัดข้องที่สถานีสุวรรณภูมิ ทำการปิดกั้นผู้โดยสารขาเข้าชั่วคราว เนื่องจากแสงสว่างไม่เพียงพอ ขณะนี้อยู่ระหว่างดำเนินการแก้ไข ยังคงมีรถไฟให้บริการตามตารางเวลา
Airport Rail Link แจ้งข้อมูลเพื่อทราบ
เวลา 10:09 น. ที่สถานี สุวรรณภูมิเจ้าหน้าที่ทำการจ่ายไฟฟ้าคืนให้กับสถานีสามารถเปิดให้บริการผู้โดยสารขาเข้าได้ตามปกติ มีรถไฟให้บริการครบตามตารางเวลา"
407,2022,กรกฎาคม,2022-07-13,9.1,33,3,1,BL03,,B,BEM,1,"เวลา 09.10 น. ขบวนรถไฟฟ้าหมายเลข 33 เกิดเหตุระบบขับเคลื่อนรถไฟฟ้าอัตโนมัติขัดข้อง จำนวน 1 ขบวน ที่สถานีไฟฉาย ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถให้บริการทดแทน ล่าช้า 3 นาที 
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยสารเบาบางที่ชานชาลา"
408,2022,กรกฎาคม,2022-07-14,9.11,,5,2,PP07,PP02,C,BEM,4,"09:11  ระหว่างสถานีไทรม้า ถึง สถานีบางรักใหญ่ ขาขึ้น แหล่งจ่ายกระแสไฟฟ้าให้กับรถไฟฟ้าขัดข้อง ส่งผลให้ขบวนรถไม่สามารถเคลื่อนที่ผ่านได้ เตรียมแผนเดินรถแผนสำรอง
-  ปริมาณผู้โดยสารเบาบาง
09:40 เริ่มแผนการเดินรถแบบ Degrade mode หมายเลขที่ X11 (Share Track )
- ตั้งแต่สถานีบางรักใหญ่ ขาล่อง ถึง สถานีสะพานพระนั่งเกล้า ขาล่อง เดินรถโดยใช้รางร่วมกัน
- ใช้เวลาเดินทางจากสถานีต้นทางถึงสถานีปลายทางประมาณ 1 ชม.
เวลา 10:06 น. ปริมาณผู้โดยสารที่สถานีตลาดบางใหญ่
- ปริมาณผู้โดยสารเบาบาง
เวลา 10:06 น. ปริมาณผู้โดยสารที่สถานีสะพานพระนั่งเกล้า
- ปริมาณผู้โดยสารเบาบาง
เวลา 10:06 น. ปริมาณผู้โดยสารที่สถานีเตาปูน
- ปริมาณผู้โดยสารเบาบาง
สายฉลองรัชธรรม
จากเหตุการณ์แหล่งจ่ายกระแสไฟฟ้าให้กับรถไฟฟ้าขัดข้อง ช่างจ่ายไฟฟ้าคืนเรียบร้อย เตรียมพร้อมกลับให้บริการตามปกติในเวลา 11:20 น.
ส่วนสาเหตุจะสรุปแจ้งให้ทราบอีกครั้งครับ"
409,2022,กรกฎาคม,2022-07-16,6.46,36,3,1,BL19,,B,BEM,3,"เวลา 6.46 น. ขบวนรถไฟฟ้าหมายเลข 36 เกิดเหตุประตูรถไฟฟ้าขัดข้อง จำนวน 1 ขบวน ที่สถานีศูนย์วัฒนธรรมแห่งประเทศไทย ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถให้บริการทดแทน ล่าช้า 3 นาที
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยสารเบาบางที่ชานชาลา"
410,2022,กรกฎาคม,2022-07-18,15.19,CT03,4,1,A1,,C,AERA1,2,"เวลา 15.19 น. ขบวนรถ City 03 เกิดระบบเบรคขัดข้อง ที่สถานีปลายทางสุวรรณภูมิ ถอนออกจากการให้บริการ และขนถ่ายผู้โดยสารออกจากขบวนรถ ยกเลิกเที่ยวให้บริการกระทบ 3 สถานี ตั้งแต่สถานีสุวรรณภูมิถึงสถานีบ้านทับช้างฝั่งขาเข้าเมือง นำขบวนรถไฟฟ้าสำรองเริ่มให้บริการทดแทนที่สถานีหัวหมากฝั่งเข้าเมือง  
เวลา 15.34 น.รถไฟทุกขบวนให้บริการตรงตามตารางการเดินรถ"
411,2022,กรกฎาคม,2022-07-20,20.44,,4,2,A3,A4,C,AERA1,1,"เวลา 20:44 น.ขณะนี้ขบวนรถไม่สามารถเคลื่อนที่ไม่ได้ 3 ขบวน ที่สถานีบ้านทับช้างฝั่งออกเมือง, สถานีหัวหมากฝั่งขาเข้าเมืองและก่อนสถานีหัวหมากฝั่งขาเข้าเมือง
เวลา 21:40 น. มีรถไฟให้บริการ 3 ขบวน ความถี่ 20 นาที
เวลา 22:45 น. มีรถไฟให้บริการ 4 ขบวน ความถี่ 15 นาที
เวลา 23:42 น. มีรถไฟให้บริการ 5 ขบวน ความถี่ 12 นาที ตามตารางเดินรถปกติ"
412,2022,กรกฎาคม,2022-07-21,6.35,21,3,1,BL02,,B,BEM,3,"เวลา 06.35 น. ขบวนรถไฟฟ้า หมายเลข 21 เกิดเหตุประตูรถไฟฟ้าขัดข้อง จำนวน 1 ขบวน ที่สถานีจรัญฯ13 ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถให้บริการทดแทน ล่าช้า 3 นาที 
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยสารปานกลาง
สายเฉลิมรัชมงคล
เวลา 08.00 น. ขบวนรถไฟฟ้าหมายเลข 35 เกิดเหตุระบบแรงดันลมขัดข้อง จำนวน 1 ขบวน ที่สถานีบางอ้อ ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ โดยมีขบวนรถไฟฟ้าให้บริการทดแทน ล่าช้า 3 นาที
- สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
- ปริมาณผู้โดยสารเบาบางที่ชานชาลา"
413,2022,กรกฎาคม,2022-07-21,6.39,,4,2,A8,A4,C,AERA1,1,"เวลา 06:39 น. ยกเลิกเที่ยวขาออกนอกเมืองจากสถานีพญาไท ถึงสถานีหัวหมาก ไม่มีให้บริการเนื่องจากขบวนรถขัดข้อง ส่งผลให้ต้องออกจากศูนย์ซ่อมบำรุงล่าช้ากว่าปกติ
เวลา 06:55 น. ขบวนรถไฟให้บริการครบตรงตามตารางการเดินรถ"
414,2022,กรกฎาคม,2022-07-29,3.45,,7,2,RN09,RN10,C,SRTET,7,03.45 น.  ระบบเครื่องนับเพลาขัดข้อง ระว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง ส่งผลให้ขบวนรถT04/เที่ยว1013  ล่าช้า 10 นาที
415,2022,กรกฎาคม,2022-07-30,10,,7,2,RN09,RN10,C,SRTET,7,"เวลา 10.00 น. เนื่องจากทีมซ่อมบำรุงเข้าทำการแก้ไขอุปกรณ์ระบบนับเพลาล้อ ระหว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง
ศูนย์ควบคุมการเดินรถใช้แผนการเดินรถสำรองแบบไม่เต็มรูปแบบ 
ระหว่างช่วงสถานีดอนเมือง - สถานีรังสิต จะวิ่งไป-กลับ ในเส้นทางเดียวกัน ฝั่งขาเข้าเมือง ความถี่ 20 นาที 
#สถานีหลักหกปิดชานชาลาฝั่งขาออกเมือง เปิดใช้ชานชาลาฝั่งขาเข้าเมือง สถานีอื่นๆเปิดใช้ชานชาลาปกติ#
รถไฟฟ้าชานเมืองสายสีแดง (Red Line)
แจ้งเพื่อทราบ 
สายเหนือ
16.19 น.เจ้าหน้าที่ซ่อมบำรุงคืนพื้นที่ระหว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง  ศูนย์ควบคุมการเดินรถ ยกเลิการเดินรถแผนสำรอง เปลี่ยนมาใช้รูปแบบการเดินรถปกติ 
ส่งผลให้ขบวนรถระว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง เกิดความล่าช้า 5-10 นาที
กำลังดำเนินการแก้ไขระบบขัดข้อง"
416,2022,กรกฎาคม,2022-07-31,5.3,,4,2,A6,A5,C,AERA1,6,"เวลา 05:30 น. เนื่องจากประแสสับรางขัดข้องระหว่างสถานีรามคำแหง-มักกะสันฝั่งขาเข้าเมือง กำลังดำเนินแก้ไขส่งผลกระทบยกเลิก 1 เที่ยว และปิดใช้ชานชาลาฝั่งขาออกนอกเมือง ใช้ชานชาลาฝั่งขาเข้าเมืองในการรับส่งผู้โดยสารร่วมกัน ขบวนรถให้บริการ Head way 30 นาที
Airport Rail Link แจ้งข้อมูลเพื่อทราบ
เวลา 06:35 น. ยกเลิกแผนเดินรถสำรอง กลับมาเดินรถในทิศทางปกติ รถไฟยังคงล่าช้าสะสมและอยู่ระหว่างจัดรถไฟเข้าตามตารางเวลา
เวลา 06:40 น. รถไฟทุกขบวนให้บริการตามตารางเวลา Resume normal operation"
417,2022,กรกฎาคม,2022-07-31,15.37,,7,2,RN09,RN10,C,SRTET,7,"ระบบเครื่องนับเพลาขัดข้อง ระว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง ส่งผลให้ขบวนรถเกิดความล่าช้า 5-10 นาที ทุกขบวน
กำลังดำเนินการแก้ไขระบบขัดข้อง"
418,2022,กรกฎาคม,2022-07-31,17.34,90,1,1,N21,,C,BTS,1,17.34 น. เนื่องจากขบวนรถไฟฟ้าหมายเลข  90 ไม่สามารถเคลื่อนได้ที่สถานีโรงพยาบาลภูมิพลอดุลยเดช  ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ ทางบริษัทฯ ทำการแก้ไขตามขั้นตอน  และนำออกจากการให้บริการ และมีผลให้เกิดความล่าช้าสูงสุดในสายสุขุมวิทเป็นเวลา 17   นาที
419,2022,กรกฎาคม,2022-07-31,18.52,82,1,1,E22,,C,BTS,2,18.52 น. เนื่องจากระบบเบรกของขบวนรถไฟฟ้าหมายเลข  82 ขัดข้องที่สถานีสายลวด    ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ    ทำให้ขบวนรถไฟฟ้าไม่สามารถเคลื่อนที่ได้ ทางบริษัทฯ ทำการแก้ไขตามขั้นตอน   และนำออกจากการให้บริการ และมีผลให้เกิดความล่าช้าสูงสุดในสายสุขุมวิท
420,2022,สิงหาคม,2022-08-01,12.16,EX04,4,1,A4,,C,AERA1,1,เวลา 12:16 น. ขบวน EX04 เกิดระบบขับเคลื่อนขัดข้อง ที่สถานีหัวหมากฝั่งขาเข้าเมือง ล่าช้า 6 นาที นำขบวนรถไฟฟ้าให้บริการทดแทน
421,2022,สิงหาคม,2022-08-01,22.31,,4,,,,C,AERA1,4,"เวลา 22:31 น. ไฟระบบขับเคลื่อน 69 KV ไม่มีกระแสไฟฟ้าจ่าย ตั้งแต่ NZ-SVB EB/WB ขณะนี้อยู่ในระหว่างการตรวจสอบ ส่งผลให้ล่าช้าในระบบ 10 นาที
Airport Rail Link แจ้งเพื่อทราบ
เวลา 23:05 น. แก้ไขไฟระบบขับเคลื่อน 69 KV กระแสไฟฟ้าจ่ายได้ปกติ เตรียมรถไฟให้บริการต่อไป
Airport Rail Link แจ้งเพื่อทราบ
เวลา 23:13 น. Resume normal operation รถไฟทุกขบวนให้บริการตามปกติ กำลังจัดเข้าตารางเวลาเดินรถ"
422,2022,สิงหาคม,2022-08-02,5.04,,7,2,RN09,RN10,C,SRTET,7,"สายเหนือ ระบบเครื่องนับเพลาขัดข้อง ระว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง ส่งผลให้ขบวนรถเกิดความล่าช้า 5-10 นาที ทุกขบวน
กำลังดำเนินการแก้ไขระบบขัดข้อง"
423,2022,สิงหาคม,2022-08-03,4.5,,7,2,RN09,RN10,C,SRTET,7,สายเหนือ ระบบเครื่องนับเพลาขัดข้อง ระหว่างสถานีหลักหก-รังสิต ฝั่งขาออกเมือง ส่งผลให้ขบวนรถเกิดความล่าช้า 5-10นาที ทุกขบวน กำลังดำเนินการแก้ไขระบบขัดข้อง
424,2022,สิงหาคม,2022-08-04,13.22,CT04,4,1,A3,,O,AERA1,2,"เวลา 13.22 น. ขบวนรถ  City04 เกิดระบบเบรคขัดข้อง ที่สถานีบ้านทับช้าง/ฝั่งขาเข้าเมือง ถอนออกจากการให้บริการ โดยมีขบวนรถไฟฟ้าให้บริการทดแทน
Airport Rail Link แจ้งข้อมูลเพื่อทราบ
เวลา 14.00 น. ขบวนรถไฟให้บริการครบตรงตามตารางการเดินรถ"
425,2022,สิงหาคม,2022-08-04,17.22,,7,,,,C,SRTET,4,"17.22 น. ระบบจ่ายไฟเหนือหัว ขัดข้องที่ สายเหนือ ฝั่งขาเข้าเมือง
17.31 น. ทำการแก้ไขเรียบร้อย 
18.22 น. ให้บริการตรงตามเวลาเดินรถ 
ส่งผลให้ขบวนรถล่าช้า
ฝั่งขาออกเมือง 
- เที่ยว 1095 ล่าช้า 15 นาที
ฝั่งขาเข้าเมือง
- เที่ยว 1088 ล่าช้า 20 นาที
- เที่ยว 1090 ล่าช้า 13 นาที
- เที่ยว 1092 ล่าช้า 10 นาที"
426,2022,สิงหาคม,2022-08-04,18.47,67,1,1,N8,,C,BTS,3,18.47 น. ขบวนรถไฟฟ้าหมายเลข 67 ประตูขัดข้องที่สถานีหมอชิต    ฝั่งมุ่งหน้าสถานีปลายทางเคหะไม่สามารถ19.00 น. ขบวนรถที่ขัดข้องได้รับการแก้ไข และนำออกจากการให้บริการแล้ว สายสุขุมวิทสามารถเดินรถได้ตามปกติ
427,2022,สิงหาคม,2022-08-15,20.13,CT05,4,1,A7,,C,AERA1,1,"เวลา 20:13 น. ขบวนรถ City 05 ระบบขับเคลื่อนขัดข้อง ที่สถานีราชปรารภฝั่งขาเข้าเมือง ขบวนรถสามารถเคลื่อนที่และให้บริการต่อไปได้ ส่งผลให้ล่าช้าจากตารางเวลา 8 นาที
Airport Rail Link แจ้งข้อมูลเพื่อทราบ
เวลา 21:30 น. กลับสู่สภาวะปกติ รถไฟฟ้าทุกขบวนให้บริการครบตรงตามตารางการเดินรถ"
428,2022,สิงหาคม,2022-08-16,7.32,17,1,,,,C,BTS,1,"07.32 BTS ขบวนรถไฟฟ้าหมายเลข 17 ขัดข้องที่ทางลงโรงจอดซ่อมบำรุงหมอชิต, กำลังทำการแก้ไข
07.38 น. BTS ขบวนรถที่ขัดข้องไม่สามารถแก้ไขได้ศูนย์ควบคุมการเดินรถจึงใช้แผนการเดินรถสำรอง โดยจัดรถไฟฟ้าวิ่งให้บริการจากสถานีคูคต ถึงสถานีปลายทางเคหะฯ
08.00 น. BTS ศูนย์ควบคุมการเดินรถยังคงใช้แผนการเดินรถสำรอง โดยจัดรถไฟฟ้าวิ่งให้บริการจากสถานีคูคต ถึงสถานีปลายทางเคหะฯ ซึ่งสถานีห้าแยกลาดพร้าว และสถานีหมอชิตจะมีความล่าช้า
08.19 BTS ขบวนรถที่ขัดข้องได้รับการแก้ไขเรียบร้อย การเดินรถในสายสุขุมวิทสามารถเดินรถได้ตามปกติ"
429,2022,สิงหาคม,2022-08-18,17.06,,7,,,,C,SRTET,4,"17.06 น. ระบบจ่ายไฟเหนือหัว ขัดข้องที่สายเหนือ ฝั่งขาเข้าเมือง
17.09 น. ทำการแก้ไขเรียบร้อย 
ส่งผลให้ขบวนรถล่าช้า
ฝั่งขาเข้าเมือง 
- เที่ยว 1086 ล่าช้า 11 นาที
- เที่ยว 1088 ล่าช้า 12 นาที 
17.50 น. ให้บริการตรงตามเวลาเดินรถ"
430,2022,สิงหาคม,2022-08-20,18.38,,2,1,S5,,O,BTS,11,"18.38 เหตุการณ์ที่มีผู้โดยสารประสบเหตุลื่นล้มและไถลทับกันตรงบันไดเลื่อนบริเวณสถานีรถไฟฟ้าบีทีเอสสุรศักดิ์ ซึ่งเป็นช่วงที่มีผู้ใช้บริการเป็นจำนวนมาก
  เหตุการณ์ดังกล่าว มีผู้ได้รับบาดเจ็บจำนวนหนึ่งแต่ไม่รุนแรง ทางบริษัทฯ ได้เข้าดูแลผู้บาดเจ็บ พร้อมทั้งนำส่งโรงพยาบาลเรียบร้อย"
431,2022,สิงหาคม,2022-08-26,17.12,1,6,1,G3,,C,BTS,1,"Edit : 17.12 BTS (สายสีทอง) ขบวนรถไฟฟ้าหมายเลข 01 ขัดข้องที่สถานีคลองสาน ไม่สามารถแก้ไขได้, โดยใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีด้านเดียวในการรับ-ส่งผดส.
17.19 BTS (สายสีทอง) ขบวนรถไฟฟ้าหมายเลข 01 ที่ขัดข้องยังไม่สามารถทำการแก้ไขได้, ศูนย์ควบคุมการเดินรถนำขบวนรถไฟฟ้าหมายเลข 03 ให้บริการแทน, โดยที่สถานีคลองสานให้ใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีในการรับ-ส่งผู้โดยสารด้านเดียว และสามารถเดินรถได้ตามปกติ
BTS การเดินรถสายสีทองสามารถให้บริการได้ตามปกติ โดยที่สถานีคลองสานปิดชานชาลาฝั่งมุ่งหน้าสถานีปลายทางคลองสาน ใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีในการรับ-ส่งผู้โดยสารค่ะ"
432,2022,สิงหาคม,2022-08-29,17.2,13,2,1,S12,,C,BTS,1,"17.20 น. BTS ขบวนรถไฟฟ้าหมายเลข13 ขัดข้องที่สถานีบางหว้า ฝั่งมุ่งหน้าสถานีปลายทางสนามกีฬาแห่งชาติ กำลังทำการแก้ไข
17.27 น. BTS การเดินรถในสายสีลมสามารถเดินรถได้ตามปกติ"
433,2022,สิงหาคม,2022-08-30,19.15,T24,7,1,RN01,,C,SRTET,3,"19.15 น. ขบวนรถT24 เที่ยว1111 เกิดชุดประตูไฟฟ้าขัดข้อง 1 ชุด ที่สถานีกลางบางซื่อ ฝั่งขาออกเมือง ปลายทางสถานีรังสิต 
19.19 น. ทำการแก้ไขเรียบร้อย สามารถให้บริการได้ตามปกติ
19.48 น. ขบวนรถไฟให้บริการครบตรงตามตารางเดินรถ
ส่งผลให้เที่ยว 1111 เกิดความล่าช้า 10 นาที"
434,2022,กันยายน,2022-09-07,18.34,35,2,2,S11,S10,C,BTS,1,"18.34 น. BTS ขบวนรถไฟฟ้าหมายเลข 35 ขัดข้องที่สถานีสถานีวุฒากาศกับสถานีตลาดพลู ฝั่งมุ่งหน้าสถานีปลายทางสนามกีฬาแห่งชาติ, กำลังทำการแก้ไข
18.58 การเดินรถในสายสีลมสามารถเดินรถได้ตามปกติ"
435,2022,กันยายน,2022-09-11,15.1,T02,7,1,RN07,,C,SRTET,3,"15.10 น. ขบวนรถT02 เที่ยว1074 เกิดชุดประตูไฟฟ้าขัดข้อง 1 ชุด ที่สถานีการเคหะ ฝั่งขาเข้าเมือง  
15.32 น. ไม่สามารถทำการแก้ไขได้  ทำการขนถ่ายผู้โดยสารออกจากขบวนรถ
15.40 น. นำขบวนรถสำรองมาให้บริการแทนที่สถานีกลางบางซื่อ ฝั่งขาออกเมือง 
15.55 น. ขบวนรถไฟให้บริการครบตรงตามตารางเดินรถ
- ส่งผลให้ขบวนรถT08 เที่ยว1076 เกิดความล่าช้า 10 นาที
- ยกเลิก ขบวนรถT02 เที่ยว1074 จำนวน 1 เที่ยว"
436,2022,กันยายน,2022-09-12,17.15,T22,7,2,RN08,RN09,C,SRTET,3,"17.15 น. ขบวนรถT22 เที่ยว1087 เกิดสัญญาณแจ้งเตือนสถานะประตูห้องคนขับรถไฟฟ้าเปิด ก่อนเข้าสถานีหลักหก ฝั่งขาออกเมือง  ส่งผลให้เกิดความล่าช้าสะสมจากฝนตกหนักและจากการตรวจเช็คประตูห้องคนขับ 
-ขบวนรถT22 เที่ยว1087 ฝั่งขาออกเมือง ล่าช้า 10 นาที 
17.28 น. ขบวนรถไฟให้บริการครบตรงตามตารางเดินรถ"
437,2022,กันยายน,2022-09-12,20.01,40,1,1,N11,,C,BTS,1,"20.01 BTS ขบวนรถไฟฟ้าหมายเลข 40 ขัดข้องที่สถานีรัชโยธิน ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ, กำลังทำการแก้ไข
20.12 BTS ปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการจากสถานีคูคต ถึงสถานีปลายทางเคหะฯ ซึ่งสถานีมหาวิทยาลัยเกษตรศาสตร์ สถานีเสนานิคม สถานีรัชโยธิน และสถานีพหลโยธิน 24  ใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางคูคต ฝั่งเดียวในการให้บริการ
20.54 BTS การเดินรถในสายสุขุมวิทสามารถเดินรถได้ตามปกติ"
438,2022,กันยายน,2022-09-13,17.09,,6,2,G1,G3,C,BTS,4,"17.09 BTS (สายสีทอง) ระบบจ่ายไฟขัดข้อง ตั้งแต่สถานีกรุงธนบุรี ถึงสถานีคลองสาน ส่งผลให้ต้องทำการปิดสถานีชั่วคราว กำลังทำการแกไข
17.23 BTS (สายสีทอง) ระบบจ่ายไฟขัดข้อง ตั้งแต่สถานีกรุงธนบุรี ถึงสถานีคลองสาน ทำการแกไขเรียบร้อย การเดินรถในสายสีทองสามารถเดินรถได้ตามปกติ
17.42 BTS (สายสีทอง) ระบบจ่ายไฟขัดข้อง ตั้งแต่สถานีกรุงธนบุรี ถึงสถานีคลองสาน เพื่อทำการแก้ไขอีกคร้้ง กำลังทำการแก้ไข
18.03 BTS (สายสีทอง) ระบบจ่ายไฟขัดข้อง ตั้งแต่สถานีกรุงธนบุรี ถึงสถานีคลองสาน ทำการแก้ไขเรียบร้อย การเดินรถในสายสีทองสามารถเดินรถได้ตามปกติ"
